estimation.x,estimation.y,valification.x,valification.y
186,297,186,297
185,326,261,289
184,355,232,291
182,384,246,316
180,413,244,345
177,442,255,372
173,471,243,398
169,500,243,427
164,529,234,455
150,555,229,484
-698786752,22064,234,513
-698786752,22064,207,523
-698786752,22064,199,495
64,22064,207,467
-698786816,22064,213,439
-698786816,22064,205,467
-698786816,22064,199,495
81,0,187,521
0,0,179,493
0,0,169,520
0,0,156,546
