estimation.x,estimation.y,valification.x,valification.y,diff
125,312,125,312,0
124,335,126,336,2.23607
123,358,127,360,4.47214
121,381,127,384,6.7082
119,404,126,408,8.06226
116,427,123,432,8.60233
112,450,119,455,8.60233
108,472,112,478,7.2111
103,494,107,501,8.06226
97,516,102,524,9.43398
84,535,89,541,7.81025
