estimation.x,estimation.y,valification.x,valification.y,diff
129,222,129,222,0
128,245,126,246,2.23607
125,268,120,269,5.09902
120,290,114,292,6.32456
113,312,105,314,8.24621
104,333,94,335,10.198
93,353,81,356,12.3693
80,373,67,376,13.3417
66,391,51,394,15.2971
50,408,36,412,14.5602
32,424,24,428,8.94427
