estimation.x,estimation.y,valification.x,valification.y,diff
128,215,128,215,0
134,237,128,239,6.32456
138,260,130,263,8.544
140,283,130,287,10.7703
140,306,129,311,12.083
138,329,126,335,13.4164
134,352,123,359,13.0384
128,374,118,382,12.8062
120,396,111,405,12.7279
110,417,104,428,12.53
98,437,100,439,2.82843
