estimation.x,estimation.y,valification.x,valification.y,diff
129,221,129,221,0
128,244,126,245,2.23607
125,267,121,268,4.12311
120,290,114,291,6.08276
113,312,105,314,8.24621
104,333,94,335,10.198
93,354,81,356,12.1655
80,374,67,376,13.1529
65,392,51,394,14.1421
49,409,36,413,13.6015
31,425,25,427,6.32456
