estimation.x,estimation.y,valification.x,valification.y
188,267,188,267
195,296,186,296
198,325,193,325
198,355,190,354
195,384,208,378
189,413,200,406
180,441,209,378
168,468,213,349
153,494,215,320
136,518,239,337
-758486528,22067,236,366
0,0,231,395
-758486527,22067,240,423
-763254520,22067,218,442
0,0,229,469
-758495232,22067,208,490
-758495104,22067,179,496
81,0,180,466
0,0,166,492
0,0,161,463
0,0,142,485
447230672,32691,133,513
