estimation.x,estimation.y,valification.x,valification.y,diff
129,214,129,214,0
133,237,127,239,6.32456
135,261,128,264,7.61577
135,285,126,289,9.84886
133,309,121,313,12.6491
129,333,116,337,13.6015
123,356,107,360,16.4924
115,379,98,383,17.4642
105,401,87,405,18.4391
93,422,76,427,17.72
79,442,70,438,9.84886
