estimation.x,estimation.y,valification.x,valification.y,diff
126,304,126,304,0
125,328,125,329,1
123,352,126,354,3.60555
121,376,126,379,5.83095
118,400,124,404,7.2111
114,424,120,428,7.2111
109,448,115,452,7.2111
103,471,108,476,7.07107
97,494,100,499,5.83095
90,517,94,523,7.2111
79,539,86,542,7.61577
