estimation.x,estimation.y,valification.x,valification.y,diff
125,308,125,308,0
124,331,125,332,1.41421
122,354,126,356,4.47214
120,377,126,380,6.7082
117,400,124,404,8.06226
113,423,120,428,8.60233
108,446,115,452,9.21954
103,469,109,475,8.48528
97,491,100,497,6.7082
90,513,94,520,8.06226
80,534,86,543,10.8167
