estimation.x,estimation.y,valification.x,valification.y
193,209,193,209
202,238,191,240
208,268,193,271
211,299,194,240
210,330,200,270
206,361,200,301
199,391,197,332
189,420,213,359
176,448,222,330
160,474,248,346
1401741824,21967,240,376
0,0,244,407
1401741825,21967,232,436
1398227784,21967,203,446
0,0,181,467
1401735168,21967,172,437
1401735296,21967,182,408
49,0,169,436
