estimation.x,estimation.y,valification.x,valification.y,diff
126,312,126,312,0
125,335,123,336,2.23607
121,358,118,360,3.60555
115,381,112,384,4.24264
107,403,102,407,6.40312
98,425,92,429,7.2111
87,446,79,450,8.94427
74,466,65,470,9.84886
59,485,49,489,10.7703
43,502,33,508,11.6619
25,518,22,521,4.24264
