estimation.x,estimation.y,valification.x,valification.y,diff
125,308,125,308,0
124,331,126,332,2.23607
123,354,127,356,4.47214
121,377,126,380,5.83095
118,400,124,404,7.2111
115,423,121,428,7.81025
111,446,116,451,7.07107
107,469,109,474,5.38516
102,492,99,496,5
95,514,89,518,7.2111
81,533,79,540,7.28011
