estimation.x,estimation.y,valification.x,valification.y,diff
128,214,128,214,0
126,238,125,238,1
122,262,122,262,0
116,285,115,286,1.41421
108,308,106,309,2.23607
98,330,95,331,3.16228
87,351,81,352,6.08276
74,371,67,372,7.07107
59,390,50,391,9.05539
42,408,35,410,7.28011
24,424,26,421,3.60555
