estimation.x,estimation.y,valification.x,valification.y,diff
123,396,123,396,0
121,419,122,420,1.41421
117,442,120,444,3.60555
111,465,117,468,6.7082
103,487,111,492,9.43398
97,510,104,515,8.60233
89,532,95,538,8.48528
80,554,84,560,7.2111
69,575,74,582,8.60233
56,595,59,601,6.7082
41,614,48,620,9.21954
