estimation.x,estimation.y,valification.x,valification.y,diff
129,218,129,218,0
128,241,124,242,4.12311
124,264,122,266,2.82843
118,287,115,289,3.60555
110,309,106,312,5
101,331,95,334,6.7082
90,352,82,355,8.544
77,372,68,375,9.48683
62,391,52,393,10.198
46,408,37,412,9.84886
28,424,25,428,5
