estimation.x,estimation.y,valification.x,valification.y
189,370,189,370
189,400,245,364
188,430,256,392
186,460,245,420
182,490,253,449
177,520,234,473
172,550,229,503
164,579,229,533
153,607,220,562
139,634,224,592
-2119852864,21978,196,602
-2119852672,21978,190,573
-2119852672,21978,172,598
68,21978,166,569
-2119852288,21978,148,593
