estimation.x,estimation.y,valification.x,valification.y
185,264,185,264
195,292,187,294
202,321,205,318
206,351,219,344
207,381,217,374
205,411,213,404
199,440,220,375
190,469,221,345
178,497,217,315
164,523,245,324
0,0,258,351
0,0,244,377
1348277761,32577,256,404
-720161384,21985,238,428
0,0,233,458
0,0,238,487
176,0,210,498
113,0,204,469
-720794784,21985,212,440
1348333888,32577,204,469
0,0,195,497
-720755520,21985,181,471
1348333888,32577,168,498
0,0,168,528
