estimation.x,estimation.y,valification.x,valification.y
189,222,189,222
198,249,188,251
204,277,198,278
207,306,198,307
207,335,196,336
204,364,204,364
198,393,219,339
189,421,240,319
177,448,245,348
162,474,239,377
320961024,21955,239,406
0,0,238,435
320961025,21955,212,449
319876088,21955,202,422
0,0,193,450
325094400,21955,180,424
