estimation.x,estimation.y,valification.x,valification.y,diff
126,304,126,304,0
125,328,125,329,1
124,352,127,354,3.60555
122,376,126,379,5
119,400,124,404,6.40312
116,424,121,428,6.40312
112,447,115,452,5.83095
108,470,108,476,6
103,493,98,498,7.07107
96,516,88,520,8.94427
82,536,79,540,5
