estimation.x,estimation.y,valification.x,valification.y,diff
126,304,126,304,0
125,328,125,329,1
123,352,126,354,3.60555
119,376,126,379,7.61577
114,399,123,404,10.2956
108,422,120,429,13.8924
100,445,114,453,16.1245
94,468,108,477,16.6433
85,490,100,500,18.0278
73,511,90,523,20.8087
58,530,85,536,27.6586
