estimation.x,estimation.y,valification.x,valification.y,diff
126,309,126,309,0
124,333,124,334,1
120,357,118,358,2.23607
114,380,112,382,2.82843
106,403,103,405,3.60555
96,425,93,427,3.60555
85,446,80,448,5.38516
72,466,66,468,6.32456
57,485,50,487,7.28011
40,503,34,506,6.7082
22,519,22,521,2
