estimation.x,estimation.y,valification.x,valification.y,diff
123,406,123,406,0
122,429,120,430,2.23607
118,452,115,454,3.60555
112,475,109,478,4.24264
104,497,100,501,5.65685
95,519,90,523,6.40312
84,540,77,544,8.06226
71,560,64,564,8.06226
56,579,48,583,8.94427
40,596,33,602,9.21954
22,612,20,616,4.47214
