estimation.x,estimation.y,valification.x,valification.y,diff
128,218,128,218,0
134,240,128,242,6.32456
138,262,130,266,8.94427
140,285,130,290,11.1803
140,308,129,314,12.53
138,331,127,338,13.0384
134,353,123,361,13.6015
128,375,118,384,13.4536
120,397,110,407,14.1421
110,418,103,430,13.8924
98,438,100,440,2.82843
