estimation.x,estimation.y,valification.x,valification.y
196,267,196,267
205,296,198,297
211,325,209,325
214,355,208,355
213,385,228,377
209,415,232,347
202,444,215,322
192,473,239,304
179,500,255,329
163,526,256,359
-2009946624,32559,254,389
0,0,250,419
1,0,244,448
-925774264,21866,252,477
0,0,229,497
0,0,209,475
176,0,188,496
49,0,190,466
0,1072693248,171,489
