estimation.x,estimation.y,valification.x,valification.y,diff
122,399,122,399,0
121,422,120,423,1.41421
118,445,118,447,2
113,468,113,471,3
107,491,106,494,3.16228
99,513,100,517,4.12311
93,536,86,537,7.07107
85,558,75,559,10.0499
75,579,60,579,15
63,599,44,597,19.105
49,618,32,614,17.4642
