estimation.x,estimation.y,valification.x,valification.y,diff
123,406,123,406,0
121,429,120,430,1.41421
117,452,115,454,2.82843
111,475,109,478,3.60555
103,497,100,501,5
94,519,90,523,5.65685
83,540,77,544,7.2111
70,560,63,564,8.06226
55,579,48,583,8.06226
39,596,32,602,9.21954
21,612,20,616,4.12311
