estimation.x,estimation.y,valification.x,valification.y,diff
126,309,126,309,0
124,333,124,334,1
120,357,118,358,2.23607
114,381,112,382,2.23607
106,404,103,405,3.16228
96,426,92,428,4.47214
84,447,79,450,5.83095
71,467,64,471,8.06226
56,486,48,490,8.94427
39,504,32,510,9.21954
21,520,23,521,2.23607
