estimation.x,estimation.y,valification.x,valification.y
187,292,187,292
195,320,187,322
200,349,196,350
202,379,194,380
201,409,212,403
197,438,200,430
190,467,205,459
180,495,196,488
167,522,186,516
151,547,178,487
1600745330,1886006841,161,511
103,113,147,538
