estimation.x,estimation.y,valification.x,valification.y,diff
128,215,128,215,0
130,238,126,239,4.12311
130,261,126,263,4.47214
128,284,122,287,6.7082
124,307,116,310,8.544
118,329,109,333,9.84886
110,351,99,355,11.7047
100,372,88,376,12.6491
88,392,76,397,13
75,411,63,417,13.4164
60,429,54,432,6.7082
