estimation.x,estimation.y,valification.x,valification.y,diff
129,218,129,218,0
128,241,122,241,6
124,264,122,265,2.23607
118,287,116,289,2.82843
110,309,106,311,4.47214
101,331,96,333,5.38516
90,352,83,354,7.28011
77,372,69,374,8.24621
62,391,53,392,9.05539
46,408,38,411,8.544
28,424,25,428,5
