estimation.x,estimation.y,valification.x,valification.y
185,372,185,372
184,402,241,367
182,432,248,396
178,462,239,424
173,492,242,454
167,521,230,481
161,550,222,510
149,578,212,538
132,603,199,565
111,625,195,595
1697675456,21929,165,595
1697675648,21929,137,586
1697675648,21929,116,607
