estimation.x,estimation.y,valification.x,valification.y,diff
122,401,122,401,0
121,424,120,425,1.41421
118,447,118,449,2
113,470,113,472,2
106,492,106,495,3
98,514,100,518,4.47214
92,536,86,537,6.08276
84,558,75,558,9
74,579,61,578,13.0384
62,599,44,595,18.4391
48,618,32,613,16.7631
