estimation.x,estimation.y,valification.x,valification.y,diff
128,218,128,218,0
130,241,126,242,4.12311
130,264,125,266,5.38516
128,287,122,290,6.7082
124,310,115,313,9.48683
118,332,108,336,10.7703
110,354,98,357,12.3693
100,375,87,378,13.3417
88,395,75,398,13.3417
75,414,63,418,12.6491
60,432,54,432,6
