estimation.x,estimation.y,valification.x,valification.y,diff
126,304,126,304,0
125,328,125,329,1
124,352,127,354,3.60555
122,376,126,379,5
119,400,124,404,6.40312
116,424,121,429,7.07107
112,448,115,453,5.83095
108,472,107,477,5.09902
103,495,97,500,7.81025
96,518,86,523,11.1803
82,538,79,539,3.16228
