estimation.x,estimation.y,valification.x,valification.y,diff
126,309,126,309,0
124,333,124,334,1
120,357,118,358,2.23607
114,381,112,382,2.23607
106,404,103,405,3.16228
96,426,93,428,3.60555
84,448,80,449,4.12311
71,469,65,470,6.08276
56,488,49,489,7.07107
39,506,33,509,6.7082
21,523,22,522,1.41421
