estimation.x,estimation.y,valification.x,valification.y,diff
129,218,129,218,0
127,242,122,241,5.09902
123,265,122,266,1.41421
117,288,115,289,2.23607
109,311,106,312,3.16228
100,333,95,334,5.09902
89,354,82,355,7.07107
76,374,68,375,8.06226
61,393,52,393,9
45,411,37,412,8.06226
27,427,25,428,2.23607
