estimation.x,estimation.y,valification.x,valification.y,diff
123,406,123,406,0
122,418,121,418,1
121,430,120,430,1
119,442,118,442,1
117,453,115,454,2.23607
114,464,112,466,2.82843
111,475,109,478,3.60555
107,486,104,490,5
103,497,100,502,5.83095
98,508,95,513,5.83095
93,519,90,524,5.83095
87,529,83,535,7.2111
81,539,76,546,8.60233
74,549,69,557,9.43398
67,559,62,567,9.43398
60,568,54,576,10
52,577,46,585,10
44,586,38,595,10.8167
35,594,30,604,11.1803
26,602,22,614,12.6491
17,610,20,616,6.7082
