estimation.x,estimation.y,valification.x,valification.y,diff
123,406,123,406,0
121,430,120,430,1
117,453,115,454,2.23607
111,476,109,478,2.82843
103,499,100,501,3.60555
94,521,90,523,4.47214
83,542,77,544,6.32456
70,562,63,564,7.28011
55,581,48,583,7.28011
39,599,32,602,7.61577
21,615,20,616,1.41421
