estimation.x,estimation.y,valification.x,valification.y,diff
122,400,122,400,0
121,423,121,424,1
118,446,119,448,2.23607
114,469,114,472,3
109,492,107,495,3.60555
102,514,104,519,5.38516
97,537,89,539,8.24621
89,559,75,559,14
79,580,61,579,18.0278
66,600,47,599,19.0263
51,618,36,616,15.1327
